Gene stable ID	Gene name	Mouse gene stable ID	Mouse gene name	Mouse homology type
ENSG00000250745	USP17L20	ENSMUSG00000062369	Usp17lb	ortholog_many2many
ENSG00000250745	USP17L20	ENSMUSG00000058976	Usp17lc	ortholog_many2many
ENSG00000250745	USP17L20	ENSMUSG00000057321	Usp17ld	ortholog_many2many
ENSG00000227278	AL603839.1			
ENSG00000283972	AP000550.4			
ENSG00000262262	AC026271.3			
ENSG00000272010	AC100814.1			
ENSG00000233997	LINC01425			
ENSG00000281920	AC007389.5			
ENSG00000204929	AC007389.1			
ENSG00000248913	PHBP14			
ENSG00000223911	AC009480.1			
ENSG00000224007	AC019070.1			
ENSG00000166233	ARIH1	ENSMUSG00000025234	Arih1	ortholog_one2one
ENSG00000104613	INTS10	ENSMUSG00000031864	Ints10	ortholog_one2one
ENSG00000061492	WNT8A	ENSMUSG00000012282	Wnt8a	ortholog_one2one
ENSG00000250509	AC034213.1			
ENSG00000169129	AFAP1L2	ENSMUSG00000025083	Afap1l2	ortholog_one2one
ENSG00000254750	CASP1P2			
ENSG00000099365	STX1B	ENSMUSG00000030806	Stx1b	ortholog_one2one
ENSG00000188895	MSL1	ENSMUSG00000052915	Msl1	ortholog_one2one
ENSG00000233481	OR12D2			
ENSG00000106397	PLOD3	ENSMUSG00000004846	Plod3	ortholog_one2one
ENSG00000230164	MAS1LP1			
ENSG00000170379	TCAF2	ENSMUSG00000029851	Tcaf2	ortholog_one2many
ENSG00000238287	AL603839.3			
ENSG00000237040	DPH3P2			
ENSG00000172487	OR8J1	ENSMUSG00000075198	Olfr1045	ortholog_one2many
ENSG00000231533	AL078601.2			
ENSG00000251680	AC008591.1			
ENSG00000198108	CHSY3	ENSMUSG00000058152	Chsy3	ortholog_one2one
ENSG00000227453	HNRNPA1P63			
ENSG00000131068	DEFB118	ENSMUSG00000056544	Defb21	ortholog_one2one
ENSG00000232693	AC012370.1			
ENSG00000237173	AC099796.2			
ENSG00000235741	AC099796.1			
ENSG00000248958	ZSWIM5P3			
ENSG00000234806	RPL26P29			
ENSG00000227188	MGAT3-AS1			
ENSG00000213077	FAM106A			
ENSG00000238231	AL512288.2			
ENSG00000258452	AC022404.1			
ENSG00000102743	SLC25A15			
ENSG00000134061	CD180	ENSMUSG00000021624	Cd180	ortholog_one2one
ENSG00000137807	KIF23	ENSMUSG00000032254	Kif23	ortholog_one2one
ENSG00000132170	PPARG	ENSMUSG00000000440	Pparg	ortholog_one2one
ENSG00000279268	AC068213.1			
ENSG00000230459	AC060773.1			
ENSG00000267321	LINC02001			
ENSG00000277745	H2AFB3	ENSMUSG00000083616	H2afb3	ortholog_many2many
ENSG00000277745	H2AFB3	ENSMUSG00000082482	H2afb2	ortholog_many2many
ENSG00000277745	H2AFB3	ENSMUSG00000067441	H2afb1	ortholog_many2many
ENSG00000215546	DKKL1P1			
ENSG00000236425	AC069213.2			
ENSG00000233663	AL161722.1			
ENSG00000240721	RPS4XP15			
ENSG00000123179	EBPL	ENSMUSG00000021928	Ebpl	ortholog_one2one
ENSG00000213896	AC109486.1			
ENSG00000204697	OR2U1P			
ENSG00000084070	SMAP2	ENSMUSG00000032870	Smap2	ortholog_one2one
ENSG00000256814	AC122688.2			
ENSG00000258468	OR11G1P			
ENSG00000227529	CR547123.1			
ENSG00000234132	AL358473.2			
ENSG00000259956	RBM15B	ENSMUSG00000074102	Rbm15b	ortholog_one2one
ENSG00000186104	CYP2R1	ENSMUSG00000030670	Cyp2r1	ortholog_one2one
ENSG00000213394	RPSAP46			
ENSG00000118482	PHF3	ENSMUSG00000048874	Phf3	ortholog_one2one
ENSG00000267493	CIRBP-AS1			
ENSG00000121892	PDS5A	ENSMUSG00000029202	Pds5a	ortholog_one2one
ENSG00000253355	AP003469.1			
ENSG00000268350	FAM156A	ENSMUSG00000041353	Tmem29	ortholog_one2many
ENSG00000248599	FLJ42969			
ENSG00000075539	FRYL	ENSMUSG00000070733	Fryl	ortholog_one2one
ENSG00000004846	ABCB5	ENSMUSG00000072791	Abcb5	ortholog_one2one
ENSG00000188107	EYS			
ENSG00000273887	KIR2DL3			
ENSG00000102241	HTATSF1	ENSMUSG00000067873	Htatsf1	ortholog_one2one
ENSG00000243207	PPAN-P2RY11	ENSMUSG00000004100	Ppan	ortholog_one2many
ENSG00000268584	AC073389.1			
ENSG00000162456	KNCN	ENSMUSG00000073774	Kncn	ortholog_one2one
ENSG00000258481	AL133240.1			
ENSG00000258178	AC016993.1			
ENSG00000250878	METTL21EP			
ENSG00000236290	EEF1GP7			
ENSG00000177463	NR2C2	ENSMUSG00000005893	Nr2c2	ortholog_one2one
ENSG00000231247	PPP1R18			
ENSG00000240793	UBA52P8			
ENSG00000261538	AC096996.2			
ENSG00000186352	ANKRD37	ENSMUSG00000050914	Ankrd37	ortholog_one2one
ENSG00000093144	ECHDC1	ENSMUSG00000019883	Echdc1	ortholog_one2one
ENSG00000265836	CCND3P2			
ENSG00000230413	HLA-G			
ENSG00000240924	HCG17			
ENSG00000233241	DDX39BP1			
ENSG00000204160	ZDHHC18	ENSMUSG00000037553	Zdhhc18	ortholog_one2one
ENSG00000231928	TRIM26BP			
ENSG00000232331	HLA-K			
ENSG00000267597	RPIAP1			
ENSG00000198171	DDRGK1	ENSMUSG00000068290	Ddrgk1	ortholog_one2one
ENSG00000270323	AP000860.1			
ENSG00000229739	AL596220.1			
ENSG00000277103	AL445670.1			
ENSG00000253406	AC012613.2			
ENSG00000100418	DESI1	ENSMUSG00000022472	Desi1	ortholog_one2one
ENSG00000213612	FAM220CP			
ENSG00000120729	MYOT	ENSMUSG00000024471	Myot	ortholog_one2one
ENSG00000228038	VN1R51P			
ENSG00000233044	AL049820.1			
ENSG00000250260	AC113382.2			
ENSG00000228220	HLA-J			
ENSG00000139547	RDH16	ENSMUSG00000069456	Rdh16	ortholog_one2many
ENSG00000139547	RDH16	ENSMUSG00000054052	Rdh19	ortholog_one2many
ENSG00000139547	RDH16	ENSMUSG00000040134	Rdh7	ortholog_one2many
ENSG00000139547	RDH16	ENSMUSG00000074639	Rdh16f2	ortholog_one2many
ENSG00000139547	RDH16	ENSMUSG00000089789	Rdh1	ortholog_one2many
ENSG00000139547	RDH16	ENSMUSG00000056148	Rdh9	ortholog_one2many
ENSG00000139547	RDH16	ENSMUSG00000099009	Rdh16f1	ortholog_one2many
ENSG00000166435	XRRA1	ENSMUSG00000035211	Xrra1	ortholog_one2one
ENSG00000206446	HLA-F-AS1			
ENSG00000278879	AP000560.1			
ENSG00000241170	AP001992.1			
ENSG00000232810	TNF	ENSMUSG00000024401	Tnf	ortholog_one2one
ENSG00000104881	PPP1R13L	ENSMUSG00000040734	Ppp1r13l	ortholog_one2one
ENSG00000280311	AC131212.4			
ENSG00000109775	UFSP2	ENSMUSG00000031634	Ufsp2	ortholog_one2one
ENSG00000130810	PPAN	ENSMUSG00000004100	Ppan	ortholog_one2many
ENSG00000225384	AL606662.1			
ENSG00000171867	PRNP	ENSMUSG00000079037	Prnp	ortholog_one2one
ENSG00000145779	TNFAIP8	ENSMUSG00000062210	Tnfaip8	ortholog_one2one
ENSG00000101126	ADNP	ENSMUSG00000051149	Adnp	ortholog_one2one
ENSG00000215353	C1QBPP1			
ENSG00000116852	KIF21B	ENSMUSG00000041642	Kif21b	ortholog_one2one
ENSG00000259456	ADNP-AS1			
ENSG00000164199	ADGRV1	ENSMUSG00000069170	Adgrv1	ortholog_one2one
ENSG00000273286	RPL13P			
ENSG00000147027	TMEM47	ENSMUSG00000025666	Tmem47	ortholog_one2one
ENSG00000255140	OR5BN2P			
ENSG00000158286	RNF207	ENSMUSG00000058498	Rnf207	ortholog_one2one
ENSG00000231488	ABHD16A			
ENSG00000133794	ARNTL	ENSMUSG00000055116	Arntl	ortholog_one2one
ENSG00000242390	RPL6P9			
ENSG00000254595	AC084337.1			
ENSG00000230161	AL162395.1			
ENSG00000274330	AL160191.3			
ENSG00000254524	AC068339.1			
ENSG00000135269	TES	ENSMUSG00000090102	Gm4985	ortholog_one2many
ENSG00000135269	TES	ENSMUSG00000068113	Gm4907	ortholog_one2many
ENSG00000135269	TES	ENSMUSG00000029552	Tes	ortholog_one2many
ENSG00000265934	ARL2BPP1			
ENSG00000172154	OR8I2	ENSMUSG00000075166	Olfr1104	ortholog_one2one
ENSG00000197261	C6orf141	ENSMUSG00000054951	9130008F23Rik	ortholog_one2one
ENSG00000237999	ACTG1P19			
ENSG00000249931	GOLGA8K	ENSMUSG00000002546	Golga2	ortholog_one2many
ENSG00000267035	AC015911.2			
ENSG00000273431	TAS2R50			
ENSG00000262829	AC242308.2			
ENSG00000223880	LINC01078			
ENSG00000226677	IGBP1P1			
ENSG00000273457	TAS2R13			
ENSG00000270981	AC092944.2			
ENSG00000263028	TAS2R19			
ENSG00000243176	AC092944.1			
ENSG00000262525	TAS2R46			
ENSG00000231620	AP000855.1			
ENSG00000163661	PTX3	ENSMUSG00000027832	Ptx3	ortholog_one2one
ENSG00000262531	AC134349.4			
ENSG00000261984	TAS2R14			
ENSG00000226818	SLC6A6P1			
ENSG00000229289	AP000431.1			
ENSG00000226204	AL157359.1			
ENSG00000232193	AL157359.2			
ENSG00000260642	AC139426.2			
ENSG00000215310	AL050305.1			
ENSG00000232640	AL354892.2			
ENSG00000279156	AL157359.3			
ENSG00000260211	AC139426.1			
ENSG00000154478	GPR26	ENSMUSG00000040125	Gpr26	ortholog_one2one
ENSG00000198618	PPIAP22			
ENSG00000261234	AC025281.1			
ENSG00000267074	AC015911.3			
ENSG00000234542	AL357127.1			
ENSG00000267349	AC015911.5			
ENSG00000272068	AL365181.2			
ENSG00000225152	AL160290.1			
ENSG00000260695	AC022164.1			
ENSG00000230131	AL160290.2			
ENSG00000118418	HMGN3	ENSMUSG00000066456	Hmgn3	ortholog_one2one
ENSG00000255987	TOMM20P2			
ENSG00000270902	AL160290.3			
ENSG00000000419	DPM1	ENSMUSG00000093752	Gm20716	ortholog_one2many
ENSG00000000419	DPM1	ENSMUSG00000078919	Dpm1	ortholog_one2many
ENSG00000278325	LILRP1			
ENSG00000276974	AC245128.11			
ENSG00000224141	MIR548XHG			
ENSG00000261818	AC092138.2			
ENSG00000173210	ABLIM3	ENSMUSG00000032735	Ablim3	ortholog_one2one
ENSG00000181785	OR5AS1	ENSMUSG00000075158	Olfr1111	ortholog_one2one
ENSG00000267312	AC015911.4			
ENSG00000105971	CAV2	ENSMUSG00000000058	Cav2	ortholog_one2one
ENSG00000142961	MOB3C	ENSMUSG00000028709	Mob3c	ortholog_one2one
ENSG00000279086	AC073130.3			
ENSG00000100883	SRP54	ENSMUSG00000073079	Srp54a	ortholog_one2many
ENSG00000100883	SRP54	ENSMUSG00000112449	Srp54a	ortholog_one2many
ENSG00000100883	SRP54	ENSMUSG00000079108	Srp54b	ortholog_one2many
ENSG00000214880	OR7E5P			
ENSG00000230456	DDR1			
ENSG00000112110	MRPL18	ENSMUSG00000057388	Mrpl18	ortholog_one2one
ENSG00000133980	VRTN	ENSMUSG00000071235	Vrtn	ortholog_one2one
ENSG00000215512	AP005901.1			
ENSG00000248442	OR10J7P			
ENSG00000102910	LONP2	ENSMUSG00000047866	Lonp2	ortholog_one2one
ENSG00000280067	AC023818.2			
ENSG00000270701	AP002802.2			
ENSG00000231525	AC002486.2			
ENSG00000226948	RPS4XP2			
ENSG00000258704	SRP54-AS1			
ENSG00000276930	KIR3DL3			
ENSG00000175267	VWA3A	ENSMUSG00000030889	Vwa3a	ortholog_one2one
ENSG00000277317	KIR2DL3			
ENSG00000118298	CA14	ENSMUSG00000038526	Car14	ortholog_one2one
ENSG00000155249	OR4K1	ENSMUSG00000050030	Olfr728	ortholog_one2one
ENSG00000254807	OR10AK1P			
ENSG00000157510	AFAP1L1	ENSMUSG00000033032	Afap1l1	ortholog_one2one
ENSG00000221878	PSG7	ENSMUSG00000074272	Ceacam1	ortholog_many2many
ENSG00000221878	PSG7	ENSMUSG00000030373	Psg28	ortholog_many2many
ENSG00000221878	PSG7	ENSMUSG00000054169	Ceacam10	ortholog_many2many
ENSG00000221878	PSG7	ENSMUSG00000053228	Ceacam3	ortholog_many2many
ENSG00000221878	PSG7	ENSMUSG00000054385	Ceacam2	ortholog_many2many
ENSG00000221878	PSG7	ENSMUSG00000008789	Ceacam5	ortholog_many2many
ENSG00000221878	PSG7	ENSMUSG00000023159	Psg29	ortholog_many2many
ENSG00000221878	PSG7	ENSMUSG00000070797	Psg27	ortholog_many2many
ENSG00000221878	PSG7	ENSMUSG00000044903	Psg22	ortholog_many2many
ENSG00000221878	PSG7	ENSMUSG00000066760	Psg16	ortholog_many2many
ENSG00000221878	PSG7	ENSMUSG00000003505	Psg18	ortholog_many2many
ENSG00000221878	PSG7	ENSMUSG00000070796	Psg21	ortholog_many2many
ENSG00000221878	PSG7	ENSMUSG00000074359	Psg23	ortholog_many2many
ENSG00000221878	PSG7	ENSMUSG00000030366	Ceacam12	ortholog_many2many
ENSG00000221878	PSG7	ENSMUSG00000023185	Ceacam14	ortholog_many2many
ENSG00000221878	PSG7	ENSMUSG00000004542	Psg19	ortholog_many2many
ENSG00000221878	PSG7	ENSMUSG00000057195	Ceacam13	ortholog_many2many
ENSG00000221878	PSG7	ENSMUSG00000004540	Psg17	ortholog_many2many
ENSG00000221878	PSG7	ENSMUSG00000070799	Psg26	ortholog_many2many
ENSG00000221878	PSG7	ENSMUSG00000070798	Psg25	ortholog_many2many
ENSG00000221878	PSG7	ENSMUSG00000063305	Psg20	ortholog_many2many
ENSG00000221878	PSG7	ENSMUSG00000030368	Ceacam11	ortholog_many2many
ENSG00000196266	OR10J3	ENSMUSG00000046643	Olfr218	ortholog_one2many
ENSG00000196266	OR10J3	ENSMUSG00000049456	Olfr1404	ortholog_one2many
ENSG00000224539	SAGE4P			
ENSG00000227349	CEACAMP7			
ENSG00000280058	AL117378.2			
ENSG00000255416	OR10AF1P			
ENSG00000136636	KCTD3	ENSMUSG00000026608	Kctd3	ortholog_one2one
ENSG00000282881	AL136373.1	ENSMUSG00000034185	6430628N08Rik	ortholog_one2one
ENSG00000187612	OR5W2	ENSMUSG00000075149	Olfr1138	ortholog_one2many
ENSG00000187612	OR5W2	ENSMUSG00000075148	Olfr1141	ortholog_one2many
ENSG00000187612	OR5W2	ENSMUSG00000075150	Olfr1137	ortholog_one2many
ENSG00000187612	OR5W2	ENSMUSG00000045225	Olfr1152	ortholog_one2many
ENSG00000187612	OR5W2	ENSMUSG00000075151	Olfr1136	ortholog_one2many
ENSG00000187612	OR5W2	ENSMUSG00000068817	Olfr1140	ortholog_one2many
ENSG00000187612	OR5W2	ENSMUSG00000075153	Olfr1135	ortholog_one2many
ENSG00000187612	OR5W2	ENSMUSG00000048197	Olfr1153	ortholog_one2many
ENSG00000228708	AL109763.1			
ENSG00000198604	BAZ1A	ENSMUSG00000035021	Baz1a	ortholog_one2one
ENSG00000159648	TEPP	ENSMUSG00000090206	Tepp	ortholog_one2one
ENSG00000198707	CEP290	ENSMUSG00000019971	Cep290	ortholog_one2one
ENSG00000279168	AC105052.4			
ENSG00000229094	POU5F1			
ENSG00000270249	AC093668.1	ENSMUSG00000006143	Upk3bl	ortholog_one2many
ENSG00000272949	AC093668.2			
ENSG00000129968	ABHD17A	ENSMUSG00000003346	Abhd17a	ortholog_one2one
ENSG00000165934	CPSF2	ENSMUSG00000041781	Cpsf2	ortholog_one2one
ENSG00000228049	POLR2J2			
ENSG00000065361	ERBB3	ENSMUSG00000018166	Erbb3	ortholog_one2one
ENSG00000267645	AC105052.3			
ENSG00000125695	AC046185.1			
ENSG00000205238	SPDYE2	ENSMUSG00000029586	Spdye4b	ortholog_many2many
ENSG00000205238	SPDYE2	ENSMUSG00000039296	Spdye4a	ortholog_many2many
ENSG00000279369	AC046185.3			
ENSG00000126821	SGPP1	ENSMUSG00000021054	Sgpp1	ortholog_one2one
ENSG00000138030	KHK	ENSMUSG00000029162	Khk	ortholog_one2one
ENSG00000258766	DIO2-AS1			
ENSG00000258778	AL161670.2			
ENSG00000211448	DIO2	ENSMUSG00000007682	Dio2	ortholog_one2one
ENSG00000266173	STRADA	ENSMUSG00000069631	Strada	ortholog_one2one
ENSG00000218617	AL121949.3			
ENSG00000258411	AL161670.1			
ENSG00000218274	AL121949.2			
ENSG00000270912	RPS28P1			
ENSG00000218048	AL121949.1			
ENSG00000168255	POLR2J3			
ENSG00000104524	PYCR3	ENSMUSG00000022571	Pycrl	ortholog_one2one
ENSG00000225121	EEF1B2P5			
ENSG00000198722	UNC13B	ENSMUSG00000028456	Unc13b	ortholog_one2one
ENSG00000227606	AC005392.1			
ENSG00000230529	CEACAMP9			
ENSG00000170848	PSG6	ENSMUSG00000074272	Ceacam1	ortholog_many2many
ENSG00000170848	PSG6	ENSMUSG00000030373	Psg28	ortholog_many2many
ENSG00000170848	PSG6	ENSMUSG00000054169	Ceacam10	ortholog_many2many
ENSG00000170848	PSG6	ENSMUSG00000053228	Ceacam3	ortholog_many2many
ENSG00000170848	PSG6	ENSMUSG00000054385	Ceacam2	ortholog_many2many
ENSG00000170848	PSG6	ENSMUSG00000008789	Ceacam5	ortholog_many2many
ENSG00000170848	PSG6	ENSMUSG00000023159	Psg29	ortholog_many2many
ENSG00000170848	PSG6	ENSMUSG00000070797	Psg27	ortholog_many2many
ENSG00000170848	PSG6	ENSMUSG00000044903	Psg22	ortholog_many2many
ENSG00000170848	PSG6	ENSMUSG00000066760	Psg16	ortholog_many2many
ENSG00000170848	PSG6	ENSMUSG00000003505	Psg18	ortholog_many2many
ENSG00000170848	PSG6	ENSMUSG00000070796	Psg21	ortholog_many2many
ENSG00000170848	PSG6	ENSMUSG00000074359	Psg23	ortholog_many2many
ENSG00000170848	PSG6	ENSMUSG00000030366	Ceacam12	ortholog_many2many
ENSG00000170848	PSG6	ENSMUSG00000023185	Ceacam14	ortholog_many2many
ENSG00000170848	PSG6	ENSMUSG00000004542	Psg19	ortholog_many2many
ENSG00000170848	PSG6	ENSMUSG00000057195	Ceacam13	ortholog_many2many
ENSG00000170848	PSG6	ENSMUSG00000004540	Psg17	ortholog_many2many
ENSG00000170848	PSG6	ENSMUSG00000070799	Psg26	ortholog_many2many
ENSG00000170848	PSG6	ENSMUSG00000070798	Psg25	ortholog_many2many
ENSG00000170848	PSG6	ENSMUSG00000063305	Psg20	ortholog_many2many
ENSG00000170848	PSG6	ENSMUSG00000030368	Ceacam11	ortholog_many2many
ENSG00000165457	FOLR2	ENSMUSG00000032725	Folr2	ortholog_one2one
ENSG00000233190	RPS24P13			
ENSG00000196505	GDAP2	ENSMUSG00000027865	Gdap2	ortholog_one2one
ENSG00000215846	MPTX1			
ENSG00000248642	OR10J2P			
ENSG00000103005	USB1	ENSMUSG00000031792	Usb1	ortholog_one2one
ENSG00000177733	HNRNPA0	ENSMUSG00000007836	Hnrnpa0	ortholog_one2one
ENSG00000236377	AC084809.2			
ENSG00000227360	AL512658.1			
ENSG00000124900	TRIM51			
ENSG00000197214	TCEA1P1			
ENSG00000124243	BCAS4			
ENSG00000270697	AC106791.2			
ENSG00000279353	AP001324.3			
ENSG00000220347	AL355297.1			
ENSG00000054938	CHRDL2	ENSMUSG00000030732	Chrdl2	ortholog_one2one
ENSG00000226306	NPY6R			
ENSG00000271265	AL355297.3			
ENSG00000242793	AC135999.1			
ENSG00000228376	GAS2L1P2			
ENSG00000235518	AC011196.1			
ENSG00000266975	FARSA-AS1			
ENSG00000284715	AP001153.1			
ENSG00000278840	AC009878.1			
ENSG00000179115	FARSA	ENSMUSG00000003808	Farsa	ortholog_one2one
ENSG00000226842	AL158834.1			
ENSG00000229327	AL391839.1			
ENSG00000166206	GABRB3	ENSMUSG00000033676	Gabrb3	ortholog_one2one
ENSG00000258430	AL583722.2			
ENSG00000120616	EPC1	ENSMUSG00000024240	Epc1	ortholog_one2one
ENSG00000242221	PSG2	ENSMUSG00000074272	Ceacam1	ortholog_many2many
ENSG00000242221	PSG2	ENSMUSG00000030373	Psg28	ortholog_many2many
ENSG00000242221	PSG2	ENSMUSG00000054169	Ceacam10	ortholog_many2many
ENSG00000242221	PSG2	ENSMUSG00000053228	Ceacam3	ortholog_many2many
ENSG00000242221	PSG2	ENSMUSG00000054385	Ceacam2	ortholog_many2many
ENSG00000242221	PSG2	ENSMUSG00000008789	Ceacam5	ortholog_many2many
ENSG00000242221	PSG2	ENSMUSG00000023159	Psg29	ortholog_many2many
ENSG00000242221	PSG2	ENSMUSG00000070797	Psg27	ortholog_many2many
ENSG00000242221	PSG2	ENSMUSG00000044903	Psg22	ortholog_many2many
ENSG00000242221	PSG2	ENSMUSG00000066760	Psg16	ortholog_many2many
ENSG00000242221	PSG2	ENSMUSG00000003505	Psg18	ortholog_many2many
ENSG00000242221	PSG2	ENSMUSG00000070796	Psg21	ortholog_many2many
ENSG00000242221	PSG2	ENSMUSG00000074359	Psg23	ortholog_many2many
ENSG00000242221	PSG2	ENSMUSG00000030366	Ceacam12	ortholog_many2many
ENSG00000242221	PSG2	ENSMUSG00000023185	Ceacam14	ortholog_many2many
ENSG00000242221	PSG2	ENSMUSG00000004542	Psg19	ortholog_many2many
ENSG00000242221	PSG2	ENSMUSG00000057195	Ceacam13	ortholog_many2many
ENSG00000242221	PSG2	ENSMUSG00000004540	Psg17	ortholog_many2many
ENSG00000242221	PSG2	ENSMUSG00000070799	Psg26	ortholog_many2many
ENSG00000242221	PSG2	ENSMUSG00000070798	Psg25	ortholog_many2many
ENSG00000242221	PSG2	ENSMUSG00000063305	Psg20	ortholog_many2many
ENSG00000242221	PSG2	ENSMUSG00000030368	Ceacam11	ortholog_many2many
ENSG00000250072	SH3TC2-DT			
ENSG00000179639	FCER1A	ENSMUSG00000005339	Fcer1a	ortholog_one2one
ENSG00000204941	PSG5	ENSMUSG00000074272	Ceacam1	ortholog_many2many
ENSG00000204941	PSG5	ENSMUSG00000030373	Psg28	ortholog_many2many
ENSG00000204941	PSG5	ENSMUSG00000054169	Ceacam10	ortholog_many2many
ENSG00000204941	PSG5	ENSMUSG00000053228	Ceacam3	ortholog_many2many
ENSG00000204941	PSG5	ENSMUSG00000054385	Ceacam2	ortholog_many2many
ENSG00000204941	PSG5	ENSMUSG00000008789	Ceacam5	ortholog_many2many
ENSG00000204941	PSG5	ENSMUSG00000023159	Psg29	ortholog_many2many
ENSG00000204941	PSG5	ENSMUSG00000070797	Psg27	ortholog_many2many
ENSG00000204941	PSG5	ENSMUSG00000044903	Psg22	ortholog_many2many
ENSG00000204941	PSG5	ENSMUSG00000066760	Psg16	ortholog_many2many
ENSG00000204941	PSG5	ENSMUSG00000003505	Psg18	ortholog_many2many
ENSG00000204941	PSG5	ENSMUSG00000070796	Psg21	ortholog_many2many
ENSG00000204941	PSG5	ENSMUSG00000074359	Psg23	ortholog_many2many
ENSG00000204941	PSG5	ENSMUSG00000030366	Ceacam12	ortholog_many2many
ENSG00000204941	PSG5	ENSMUSG00000023185	Ceacam14	ortholog_many2many
ENSG00000204941	PSG5	ENSMUSG00000004542	Psg19	ortholog_many2many
ENSG00000204941	PSG5	ENSMUSG00000057195	Ceacam13	ortholog_many2many
ENSG00000204941	PSG5	ENSMUSG00000004540	Psg17	ortholog_many2many
ENSG00000204941	PSG5	ENSMUSG00000070799	Psg26	ortholog_many2many
ENSG00000204941	PSG5	ENSMUSG00000070798	Psg25	ortholog_many2many
ENSG00000204941	PSG5	ENSMUSG00000063305	Psg20	ortholog_many2many
ENSG00000204941	PSG5	ENSMUSG00000030368	Ceacam11	ortholog_many2many
ENSG00000267765	AC100793.3			
ENSG00000108797	CNTNAP1	ENSMUSG00000017167	Cntnap1	ortholog_one2one
ENSG00000105374	NKG7	ENSMUSG00000004612	Nkg7	ortholog_one2one
ENSG00000233204	MAPRE1P3			
ENSG00000169507	SLC38A11	ENSMUSG00000061171	Slc38a11	ortholog_one2one
ENSG00000230043	TMSB4XP6			
ENSG00000258738	AL121603.2			
ENSG00000105370	LIM2	ENSMUSG00000093639	Lim2	ortholog_one2one
ENSG00000065491	TBC1D22B	ENSMUSG00000042203	Tbc1d22b	ortholog_one2one
ENSG00000197136	PCNX3	ENSMUSG00000054874	Pcnx3	ortholog_one2one
ENSG00000275550	AL096712.1			
ENSG00000117877	CD3EAP	ENSMUSG00000047649	Cd3eap	ortholog_one2one
ENSG00000172738	TMEM217	ENSMUSG00000079580	Tmem217	ortholog_one2one
ENSG00000138028	CGREF1	ENSMUSG00000029161	Cgref1	ortholog_one2one
ENSG00000270487	AL355297.2			
ENSG00000184451	CCR10	ENSMUSG00000044052	Ccr10	ortholog_one2one
ENSG00000049618	ARID1B	ENSMUSG00000069729	Arid1b	ortholog_one2one
ENSG00000211455	STK38L	ENSMUSG00000001630	Stk38l	ortholog_one2one
ENSG00000227433	AC090018.1			
ENSG00000189120	SP6	ENSMUSG00000038560	Sp6	ortholog_one2one
ENSG00000229325	ACAP2-IT1			
ENSG00000267042	AC100793.2			
ENSG00000114331	ACAP2	ENSMUSG00000049076	Acap2	ortholog_one2one
ENSG00000282943	AC004784.1			
ENSG00000125740	FOSB	ENSMUSG00000003545	Fosb	ortholog_one2one
ENSG00000262874	C19orf84			
ENSG00000243137	PSG4	ENSMUSG00000074272	Ceacam1	ortholog_many2many
ENSG00000243137	PSG4	ENSMUSG00000030373	Psg28	ortholog_many2many
ENSG00000243137	PSG4	ENSMUSG00000054169	Ceacam10	ortholog_many2many
ENSG00000243137	PSG4	ENSMUSG00000053228	Ceacam3	ortholog_many2many
ENSG00000243137	PSG4	ENSMUSG00000054385	Ceacam2	ortholog_many2many
ENSG00000243137	PSG4	ENSMUSG00000008789	Ceacam5	ortholog_many2many
ENSG00000243137	PSG4	ENSMUSG00000023159	Psg29	ortholog_many2many
ENSG00000243137	PSG4	ENSMUSG00000070797	Psg27	ortholog_many2many
ENSG00000243137	PSG4	ENSMUSG00000044903	Psg22	ortholog_many2many
ENSG00000243137	PSG4	ENSMUSG00000066760	Psg16	ortholog_many2many
ENSG00000243137	PSG4	ENSMUSG00000003505	Psg18	ortholog_many2many
ENSG00000243137	PSG4	ENSMUSG00000070796	Psg21	ortholog_many2many
ENSG00000243137	PSG4	ENSMUSG00000074359	Psg23	ortholog_many2many
ENSG00000243137	PSG4	ENSMUSG00000030366	Ceacam12	ortholog_many2many
ENSG00000243137	PSG4	ENSMUSG00000023185	Ceacam14	ortholog_many2many
ENSG00000243137	PSG4	ENSMUSG00000004542	Psg19	ortholog_many2many
ENSG00000243137	PSG4	ENSMUSG00000057195	Ceacam13	ortholog_many2many
ENSG00000243137	PSG4	ENSMUSG00000004540	Psg17	ortholog_many2many
ENSG00000243137	PSG4	ENSMUSG00000070799	Psg26	ortholog_many2many
ENSG00000243137	PSG4	ENSMUSG00000070798	Psg25	ortholog_many2many
ENSG00000243137	PSG4	ENSMUSG00000063305	Psg20	ortholog_many2many
ENSG00000243137	PSG4	ENSMUSG00000030368	Ceacam11	ortholog_many2many
ENSG00000163239	TDRD10			
ENSG00000264243	AC018521.3			
ENSG00000268889	AC008750.7			
ENSG00000268144	NIFKP6			
ENSG00000266821	AC018521.7			
ENSG00000044090	CUL7	ENSMUSG00000038545	Cul7	ortholog_one2one
ENSG00000178226	PRSS36	ENSMUSG00000070371	Prss36	ortholog_one2one
ENSG00000255647	AC093510.1			
ENSG00000264920	AC018521.5			
ENSG00000232809	VDAC1P10			
ENSG00000230176	LINC01433			
ENSG00000227253	AL158834.2			
ENSG00000132286	TIMM10B	ENSMUSG00000089847	Timm10b	ortholog_many2many
ENSG00000132286	TIMM10B	ENSMUSG00000110234	Gm45799	ortholog_many2many
ENSG00000267368	UPK3BL1	ENSMUSG00000006143	Upk3bl	ortholog_one2many
ENSG00000250426	FTLP10			
